Drug_id,Disease,Gene_name
PENTOXIFYLLINE,Bipolar Disorder,PDE4C
DROSPIRENONE,Eating Disorders,NR3C2
DROSPIRENONE,Major Depressive Disorder,NR3C2
NIMODIPINE,Schizophrenia,NR3C2
FLUDROCORTISONE ACETATE,Major Depressive Disorder,NR3C2
PEPINEMAB,Alzheimer’s Disease,SEMA4D
ATABECESTAT,Alzheimer’s Disease,BACE1
VERUBECESTAT,Alzheimer’s Disease,BACE1
LANABECESTAT,Alzheimer’s Disease,BACE1
ELENBECESTAT,Alzheimer’s Disease,BACE1
THEOPHYLLINE,Major Depressive Disorder,PDE3A
IBUDILAST,Substance Use Disorders,PDE3A
PENTOXIFYLLINE,Major Depressive Disorder,PDE3A
PENTOXIFYLLINE,Schizophrenia,PDE3A
PENTOXIFYLLINE,Bipolar Disorder,PDE3A
THEOPHYLLINE,Major Depressive Disorder,PDE3B
PENTOXIFYLLINE,Major Depressive Disorder,PDE3B
PENTOXIFYLLINE,Schizophrenia,PDE3B
PENTOXIFYLLINE,Bipolar Disorder,PDE3B
THEOPHYLLINE,Major Depressive Disorder,ADORA1
CAFFEINE,Substance Use Disorders,ADORA1
CAFFEINE,Alzheimer’s Disease,ADORA1
CAFFEINE,Attention Deficit Hyperactivity Disorder,ADORA1
THEOPHYLLINE,Major Depressive Disorder,ADORA2B
CAFFEINE,Substance Use Disorders,ADORA2B
CAFFEINE,Alzheimer’s Disease,ADORA2B
CAFFEINE,Attention Deficit Hyperactivity Disorder,ADORA2B
PENTOXIFYLLINE,Major Depressive Disorder,ADORA2B
PENTOXIFYLLINE,Schizophrenia,ADORA2B
PENTOXIFYLLINE,Bipolar Disorder,ADORA2B
THEOPHYLLINE,Major Depressive Disorder,ADORA2A
CAFFEINE,Substance Use Disorders,ADORA2A
CAFFEINE,Alzheimer’s Disease,ADORA2A
CAFFEINE,Attention Deficit Hyperactivity Disorder,ADORA2A
PENTOXIFYLLINE,Major Depressive Disorder,ADORA2A
PENTOXIFYLLINE,Schizophrenia,ADORA2A
PENTOXIFYLLINE,Bipolar Disorder,ADORA2A
CIFORADENANT,Attention Deficit Hyperactivity Disorder,ADORA2A
NALTREXONE,Major Depressive Disorder,OPRD1
NALTREXONE,Substance Use Disorders,OPRD1
NALTREXONE,Post Traumatic Stress Disorder,OPRD1
NALTREXONE,OCD & Tourette Syndrome,OPRD1
NALTREXONE,Schizophrenia,OPRD1
NALTREXONE,Eating Disorders,OPRD1
NALBUPHINE,Substance Use Disorders,OPRD1
NALMEFENE,Substance Use Disorders,OPRD1
NALOXONE,Substance Use Disorders,OPRD1
NALOXONE,Major Depressive Disorder,OPRD1
NALOXONE,Eating Disorders,OPRD1
ODELEPRAN,Substance Use Disorders,OPRD1
SAMIDORPHAN,Substance Use Disorders,OPRD1
SAMIDORPHAN,Eating Disorders,OPRD1
SAMIDORPHAN,Bipolar Disorder,OPRD1
SAMIDORPHAN,Schizophrenia,OPRD1
AZD-7268,Major Depressive Disorder,OPRD1
TOLCAPONE,Schizophrenia,COMT
TOLCAPONE,Substance Use Disorders,COMT
TOLCAPONE,OCD & Tourette Syndrome,COMT
VIGABATRIN,OCD & Tourette Syndrome,ABAT
VIGABATRIN,Substance Use Disorders,ABAT
DIAZOXIDE,Major Depressive Disorder,KCNJ8
DIAZOXIDE,Major Depressive Disorder,KCNJ11
FUROSEMIDE,Schizophrenia,SLC12A1
BUMETANIDE,Autism Spectrum Disorder,SLC12A1
WARFARIN,Major Depressive Disorder,VKORC1
WARFARIN,Alzheimer’s Disease,VKORC1
DISULFIRAM,Substance Use Disorders,ALDH2
INDIPLON,Major Depressive Disorder,GABRA1
IXEKIZUMAB,Major Depressive Disorder,IL17A
RESLIZUMAB,Substance Use Disorders,IL5
LOSMAPIMOD,Major Depressive Disorder,MAPK14
NEFLAMAPIMOD,Alzheimer’s Disease,MAPK14
LOSMAPIMOD,Major Depressive Disorder,MAPK11
PIROMELATINE,Alzheimer’s Disease,MTNR1A
TASIMELTEON,Major Depressive Disorder,MTNR1A
MELATONIN,Major Depressive Disorder,MTNR1A
MELATONIN,Anxiety Disorder,MTNR1A
MELATONIN,Autism Spectrum Disorder,MTNR1A
MELATONIN,Attention Deficit Hyperactivity Disorder,MTNR1A
MELATONIN,Schizophrenia,MTNR1A
RAMELTEON,Bipolar Disorder,MTNR1A
RAMELTEON,Major Depressive Disorder,MTNR1A
AGOMELATINE,Schizophrenia,MTNR1A
AGOMELATINE,OCD & Tourette Syndrome,MTNR1A
AGOMELATINE,Major Depressive Disorder,MTNR1A
AGOMELATINE,Anxiety Disorder,MTNR1A
PIROMELATINE,Alzheimer’s Disease,MTNR1B
TASIMELTEON,Major Depressive Disorder,MTNR1B
MELATONIN,Major Depressive Disorder,MTNR1B
MELATONIN,Anxiety Disorder,MTNR1B
MELATONIN,Autism Spectrum Disorder,MTNR1B
MELATONIN,Attention Deficit Hyperactivity Disorder,MTNR1B
MELATONIN,Schizophrenia,MTNR1B
RAMELTEON,Bipolar Disorder,MTNR1B
RAMELTEON,Major Depressive Disorder,MTNR1B
AGOMELATINE,Schizophrenia,MTNR1B
AGOMELATINE,OCD & Tourette Syndrome,MTNR1B
AGOMELATINE,Major Depressive Disorder,MTNR1B
AGOMELATINE,Anxiety Disorder,MTNR1B
PROBENECID,Substance Use Disorders,SLC22A11
PROBENECID,Substance Use Disorders,SLC22A8
PROBENECID,Substance Use Disorders,SLC22A6
SIMVASTATIN,Alzheimer’s Disease,HMGCR
SIMVASTATIN,Major Depressive Disorder,HMGCR
SIMVASTATIN,Bipolar Disorder,HMGCR
ATORVASTATIN,Alzheimer’s Disease,HMGCR
ROSUVASTATIN,Major Depressive Disorder,HMGCR
OSORESNONTRINE,Alzheimer’s Disease,PDE9A
OSORESNONTRINE,Schizophrenia,PDE9A
PF-04447943,Alzheimer’s Disease,PDE9A
PENTOXIFYLLINE,Major Depressive Disorder,PDE9A
PENTOXIFYLLINE,Schizophrenia,PDE9A
PENTOXIFYLLINE,Bipolar Disorder,PDE9A
NIMODIPINE,Schizophrenia,CACNA1C
NILVADIPINE,Alzheimer’s Disease,CACNA1C
AMLODIPINE,Major Depressive Disorder,CACNA1C
ISRADIPINE,Substance Use Disorders,CACNA1C
ISRADIPINE,Bipolar Disorder,CACNA1C
VERAPAMIL,Bipolar Disorder,CACNA1C
NIMODIPINE,Schizophrenia,CACNA1S
NILVADIPINE,Alzheimer’s Disease,CACNA1S
AMLODIPINE,Major Depressive Disorder,CACNA1S
ISRADIPINE,Substance Use Disorders,CACNA1S
ISRADIPINE,Bipolar Disorder,CACNA1S
VERAPAMIL,Bipolar Disorder,CACNA1S
NIMODIPINE,Schizophrenia,CACNA1D
NILVADIPINE,Alzheimer’s Disease,CACNA1D
AMLODIPINE,Major Depressive Disorder,CACNA1D
ISRADIPINE,Substance Use Disorders,CACNA1D
ISRADIPINE,Bipolar Disorder,CACNA1D
VERAPAMIL,Bipolar Disorder,CACNA1D
NIMODIPINE,Schizophrenia,CACNA1F
NILVADIPINE,Alzheimer’s Disease,CACNA1F
AMLODIPINE,Major Depressive Disorder,CACNA1F
ISRADIPINE,Substance Use Disorders,CACNA1F
ISRADIPINE,Bipolar Disorder,CACNA1F
VERAPAMIL,Bipolar Disorder,CACNA1F
DOXYCYCLINE ANHYDROUS,Alzheimer’s Disease,MMP7
DOXYCYCLINE ANHYDROUS,Alzheimer’s Disease,MMP8
DOXYCYCLINE ANHYDROUS,Alzheimer’s Disease,MMP13
DOXYCYCLINE ANHYDROUS,Alzheimer’s Disease,MMP1
DEXTROMETHORPHAN,Major Depressive Disorder,GRIN2A
DEXTROMETHORPHAN,Autism Spectrum Disorder,GRIN2A
DEXTROMETHORPHAN,Bipolar Disorder,GRIN2A
DEXTROMETHORPHAN,Alzheimer’s Disease,GRIN2A
DEXTROMETHORPHAN,Substance Use Disorders,GRIN2A
DEXTROMETHORPHAN,Schizophrenia,GRIN2A
DEXTROMETHORPHAN,Major Depressive Disorder,SIGMAR1
DEXTROMETHORPHAN,Autism Spectrum Disorder,SIGMAR1
DEXTROMETHORPHAN,Bipolar Disorder,SIGMAR1
DEXTROMETHORPHAN,Alzheimer’s Disease,SIGMAR1
DEXTROMETHORPHAN,Substance Use Disorders,SIGMAR1
DEXTROMETHORPHAN,Schizophrenia,SIGMAR1
PENTAZOCINE,Bipolar Disorder,SIGMAR1
SUVECALTAMIDE,Schizophrenia,CACNA1H
ETHOSUXIMIDE,Major Depressive Disorder,CACNA1H
SUVECALTAMIDE,Schizophrenia,CACNA1G
ETHOSUXIMIDE,Major Depressive Disorder,CACNA1G
SUVECALTAMIDE,Schizophrenia,CACNA1I
ETHOSUXIMIDE,Major Depressive Disorder,CACNA1I
FENOFIBRIC ACID,Substance Use Disorders,PPARA
GEMFIBROZIL,Alzheimer’s Disease,PPARA
GEMFIBROZIL,Substance Use Disorders,PPARA
FENOFIBRATE,Substance Use Disorders,PPARA
BEZAFIBRATE,Bipolar Disorder,PPARA
SIROLIMUS,Major Depressive Disorder,FKBP1A
SIROLIMUS,Substance Use Disorders,FKBP1A
RIBAVIRIN,Major Depressive Disorder,IMPDH1
DB959,Alzheimer’s Disease,PPARG
PIOGLITAZONE,Major Depressive Disorder,PPARG
PIOGLITAZONE,Substance Use Disorders,PPARG
PIOGLITAZONE,Alzheimer’s Disease,PPARG
PIOGLITAZONE,Autism Spectrum Disorder,PPARG
ROSIGLITAZONE,Alzheimer’s Disease,PPARG
BEZAFIBRATE,Bipolar Disorder,PPARG
DB959,Alzheimer’s Disease,PPARD
BEZAFIBRATE,Bipolar Disorder,PPARD
PEXACERFONT,Anxiety Disorder,CRHR1
PEXACERFONT,Major Depressive Disorder,CRHR1
EMICERFONT,Anxiety Disorder,CRHR1
CRINECERFONT,Major Depressive Disorder,CRHR1
ONO-2333MS,Major Depressive Disorder,CRHR1
VERUCERFONT,Post Traumatic Stress Disorder,CRHR1
VERUCERFONT,Anxiety Disorder,CRHR1
VERUCERFONT,Substance Use Disorders,CRHR1
VERUCERFONT,Major Depressive Disorder,CRHR1
SECRETIN SYNTHETIC PORCINE,Autism Spectrum Disorder,SCTR
SECRETIN,Autism Spectrum Disorder,SCTR
SECRETIN,Schizophrenia,SCTR
SECRETIN SYNTHETIC HUMAN,OCD & Tourette Syndrome,SCTR
SECRETIN SYNTHETIC HUMAN,Autism Spectrum Disorder,SCTR
AUS-131,Alzheimer’s Disease,ESR2
ERTEBEREL,Schizophrenia,ESR2
RALOXIFENE,Schizophrenia,ESR2
RALOXIFENE,Alzheimer’s Disease,ESR2
"ESTROGENS, CONJUGATED",Alzheimer’s Disease,ESR2
PF-5190457,Substance Use Disorders,GHSR
ULOTARONT,Schizophrenia,TAAR1
IBUDILAST,Substance Use Disorders,PDE5A
UDENAFIL,Alzheimer’s Disease,PDE5A
TADALAFIL,Major Depressive Disorder,PDE5A
PENTOXIFYLLINE,Major Depressive Disorder,PDE5A
PENTOXIFYLLINE,Schizophrenia,PDE5A
PENTOXIFYLLINE,Bipolar Disorder,PDE5A
INFLIXIMAB,Bipolar Disorder,TNF
ETANERCEPT,Alzheimer’s Disease,TNF
LEUPROLIDE,Alzheimer’s Disease,GNRHR
LEUPROLIDE,Major Depressive Disorder,GNRHR
PF-03463275,Schizophrenia,SLC6A9
ORG-25935,Schizophrenia,SLC6A9
ORG-25935,Substance Use Disorders,SLC6A9
BITOPERTIN,OCD & Tourette Syndrome,SLC6A9
BITOPERTIN,Schizophrenia,SLC6A9
DARATUMUMAB,Alzheimer’s Disease,CD38
GEMCITABINE,Anxiety Disorder,POLA1
GEMCITABINE,Anxiety Disorder,POLD4
GEMCITABINE,Anxiety Disorder,POLD3
GEMCITABINE,Anxiety Disorder,POLD1
GEMCITABINE,Anxiety Disorder,POLD2
GEMCITABINE,Anxiety Disorder,POLE
GEMCITABINE,Anxiety Disorder,POLA2
GEMCITABINE,Anxiety Disorder,PRIM1
GEMCITABINE,Anxiety Disorder,PRIM2
GEMCITABINE,Anxiety Disorder,POLE2
GEMCITABINE,Anxiety Disorder,POLE3
EZOGABINE,Major Depressive Disorder,KCNQ1
EZOGABINE,Major Depressive Disorder,KCNQ2
EZOGABINE,Major Depressive Disorder,KCNQ3
EZOGABINE,Major Depressive Disorder,KCNQ5
EZOGABINE,Major Depressive Disorder,KCNQ4
FINGOLIMOD,Schizophrenia,S1PR5
FINGOLIMOD,Schizophrenia,S1PR2
FINGOLIMOD,Schizophrenia,S1PR4
FINGOLIMOD,Schizophrenia,S1PR3
FINGOLIMOD,Schizophrenia,S1PR1
LY2940094,Major Depressive Disorder,OPRL1
LY2940094,Substance Use Disorders,OPRL1
LY-2940094,Major Depressive Disorder,OPRL1
FILGRASTIM,Alzheimer’s Disease,CSF3R
LEVETIRACETAM,Anxiety Disorder,SV2A
LEVETIRACETAM,Schizophrenia,SV2A
LEVETIRACETAM,Alzheimer’s Disease,SV2A
LEVETIRACETAM,Major Depressive Disorder,SV2A
LEVETIRACETAM,Bipolar Disorder,SV2A
LEVETIRACETAM,Substance Use Disorders,SV2A
LEVETIRACETAM,OCD & Tourette Syndrome,SV2A
LEVETIRACETAM,Post Traumatic Stress Disorder,SV2A
LEVETIRACETAM,Anxiety Disorder,CACNA1B
LEVETIRACETAM,Schizophrenia,CACNA1B
LEVETIRACETAM,Alzheimer’s Disease,CACNA1B
LEVETIRACETAM,Major Depressive Disorder,CACNA1B
LEVETIRACETAM,Bipolar Disorder,CACNA1B
LEVETIRACETAM,Substance Use Disorders,CACNA1B
LEVETIRACETAM,OCD & Tourette Syndrome,CACNA1B
LEVETIRACETAM,Post Traumatic Stress Disorder,CACNA1B
JNJ-54175446,Major Depressive Disorder,P2RX7
TROSPIUM,Schizophrenia,CHRM2
TALSACLIDINE,Alzheimer’s Disease,CHRM2
FAMOTIDINE,Schizophrenia,HRH2
CIMETIDINE,Anxiety Disorder,HRH2
ALLOPURINOL,Bipolar Disorder,XDH
SURAMIN,Autism Spectrum Disorder,FGF1
TOCILIZUMAB,Schizophrenia,IL6R
TOCILIZUMAB,Major Depressive Disorder,IL6R
SAPROPTERIN,Autism Spectrum Disorder,PAH
SAPROPTERIN,Alzheimer’s Disease,PAH
SAPROPTERIN,Schizophrenia,PAH
BETAINE,Major Depressive Disorder,BHMT
BETAINE,Major Depressive Disorder,BHMT2
DAPAGLIFLOZIN,Alzheimer’s Disease,SLC5A2
TELMISARTAN,Alzheimer’s Disease,AGTR1
LOSARTAN,Post Traumatic Stress Disorder,AGTR1
CANDESARTAN,Bipolar Disorder,AGTR1
LIRAGLUTIDE,Bipolar Disorder,GLP1R
LIRAGLUTIDE,Major Depressive Disorder,GLP1R
LIRAGLUTIDE,Eating Disorders,GLP1R
LIRAGLUTIDE,Substance Use Disorders,GLP1R
LIRAGLUTIDE,Alzheimer’s Disease,GLP1R
EXENATIDE,Substance Use Disorders,GLP1R
SEMAGLUTIDE,Major Depressive Disorder,GLP1R
SEMAGLUTIDE,Alzheimer’s Disease,GLP1R
AZD6280,Anxiety Disorder,GABRA3
AZD7325,Autism Spectrum Disorder,GABRA3
AZD7325,Anxiety Disorder,GABRA3
ONABOTULINUMTOXINA,Major Depressive Disorder,SNAP25
PENTOXIFYLLINE,Major Depressive Disorder,PDE6A
PENTOXIFYLLINE,Schizophrenia,PDE6A
PENTOXIFYLLINE,Bipolar Disorder,PDE6A
PENTOXIFYLLINE,Major Depressive Disorder,PDE8A
PENTOXIFYLLINE,Schizophrenia,PDE8A
PENTOXIFYLLINE,Bipolar Disorder,PDE8A
PENTOXIFYLLINE,Major Depressive Disorder,PDE7A
PENTOXIFYLLINE,Schizophrenia,PDE7A
PENTOXIFYLLINE,Bipolar Disorder,PDE7A
PENTOXIFYLLINE,Major Depressive Disorder,PDE6D
PENTOXIFYLLINE,Schizophrenia,PDE6D
PENTOXIFYLLINE,Bipolar Disorder,PDE6D
PENTOXIFYLLINE,Major Depressive Disorder,PDE2A
PENTOXIFYLLINE,Schizophrenia,PDE2A
PENTOXIFYLLINE,Bipolar Disorder,PDE2A
PENTOXIFYLLINE,Major Depressive Disorder,PDE7B
PENTOXIFYLLINE,Schizophrenia,PDE7B
PENTOXIFYLLINE,Bipolar Disorder,PDE7B
PENTOXIFYLLINE,Major Depressive Disorder,PDE6H
PENTOXIFYLLINE,Schizophrenia,PDE6H
PENTOXIFYLLINE,Bipolar Disorder,PDE6H
PENTOXIFYLLINE,Major Depressive Disorder,PDE6G
PENTOXIFYLLINE,Schizophrenia,PDE6G
PENTOXIFYLLINE,Bipolar Disorder,PDE6G
PENTOXIFYLLINE,Major Depressive Disorder,PDE1A
PENTOXIFYLLINE,Schizophrenia,PDE1A
PENTOXIFYLLINE,Bipolar Disorder,PDE1A
PENTOXIFYLLINE,Major Depressive Disorder,PDE6B
PENTOXIFYLLINE,Schizophrenia,PDE6B
PENTOXIFYLLINE,Bipolar Disorder,PDE6B
PENTOXIFYLLINE,Major Depressive Disorder,PDE6C
PENTOXIFYLLINE,Schizophrenia,PDE6C
PENTOXIFYLLINE,Bipolar Disorder,PDE6C
PENTOXIFYLLINE,Major Depressive Disorder,PDE8B
PENTOXIFYLLINE,Schizophrenia,PDE8B
PENTOXIFYLLINE,Bipolar Disorder,PDE8B
PENTOXIFYLLINE,Major Depressive Disorder,PDE1B
PENTOXIFYLLINE,Schizophrenia,PDE1B
PENTOXIFYLLINE,Bipolar Disorder,PDE1B
PENTOXIFYLLINE,Major Depressive Disorder,PDE1C
PENTOXIFYLLINE,Schizophrenia,PDE1C
PENTOXIFYLLINE,Bipolar Disorder,PDE1C
CARBIDOPA,Schizophrenia,DDC
CARBIDOPA,Attention Deficit Hyperactivity Disorder,DDC
ETAZOLATE,Alzheimer’s Disease,GABRB3
RILAPLADIB,Alzheimer’s Disease,PLA2G7
CLOPIDOGREL,Major Depressive Disorder,P2RY12
XANOMELINE,Schizophrenia,CHRM4
ALEPLASININ,Alzheimer’s Disease,SERPINE1
VALPROIC ACID,Alzheimer’s Disease,ALDH5A1
VALPROIC ACID,Autism Spectrum Disorder,ALDH5A1
VALPROIC ACID,Schizophrenia,ALDH5A1
VALPROIC ACID,Bipolar Disorder,ALDH5A1
VALPROIC ACID,Substance Use Disorders,ALDH5A1
VALPROIC ACID,Major Depressive Disorder,ALDH5A1
VALPROIC ACID,Post Traumatic Stress Disorder,ALDH5A1
VALPROIC ACID,Anxiety Disorder,ALDH5A1
VALPROIC ACID,Attention Deficit Hyperactivity Disorder,ALDH5A1
OXYTOCIN,OCD & Tourette Syndrome,OXTR
OXYTOCIN,Schizophrenia,OXTR
OXYTOCIN,Autism Spectrum Disorder,OXTR
OXYTOCIN,Attention Deficit Hyperactivity Disorder,OXTR
OXYTOCIN,Substance Use Disorders,OXTR
OXYTOCIN,Post Traumatic Stress Disorder,OXTR
OXYTOCIN,Anxiety Disorder,OXTR
OXYTOCIN,Major Depressive Disorder,OXTR
SAREDUTANT,Anxiety Disorder,TACR2
SAREDUTANT,Major Depressive Disorder,TACR2
ELCUBRAGISTAT,OCD & Tourette Syndrome,MGLL
