Drug_id,Disease,Gene_name
DB01110,Eating Disorders,KCNH7
DB01162,Eating Disorders,KCNH7
DB01110,Eating Disorders,KCNN2
DB01110,Eating Disorders,KCNMA1
DB01110,Eating Disorders,KCNH6
DB01162,Eating Disorders,KCNH6
DB01110,Eating Disorders,KCNMB1
DB01110,Eating Disorders,KCNN3
DB01110,Eating Disorders,KCNMB4
DB01110,Eating Disorders,CYP51A1
DB01110,Eating Disorders,KCNN4
DB01134,Eating Disorders,NR3C2
DB01151,Attention Deficit Hyperactivity Disorder,GAP43
DB01151,Attention Deficit Hyperactivity Disorder,SMPD1
DB01156,Attention Deficit Hyperactivity Disorder,PLA2G4A
DB01156,Attention Deficit Hyperactivity Disorder,CHRNA3
DB01162,Eating Disorders,EDNRA
DB01162,Eating Disorders,EDNRB
DB01162,Eating Disorders,PGK1
DB01183,Major Depressive Disorder,LBR
DB01183,Major Depressive Disorder,CYLD
DB01183,Major Depressive Disorder,ASPRV1
DB01221,Major Depressive Disorder,GRIN2C
DB01221,Major Depressive Disorder,ALB
DB01593,Eating Disorders,ALB
DB01221,Major Depressive Disorder,ADNP
DB01221,Major Depressive Disorder,GRIN2D
DB01221,Major Depressive Disorder,CSN3
DB01221,Major Depressive Disorder,GRIN3B
DB01221,Major Depressive Disorder,SLC2A3
DB01221,Major Depressive Disorder,CASP6
DB01221,Major Depressive Disorder,CDC42
DB01221,Major Depressive Disorder,SLC2A14
DB01221,Major Depressive Disorder,SNAI1
DB01356,Bipolar Disorder,SNAI1
DB01224,Anxiety Disorder,PRDM16
DB01340,Substance Use Disorders,
DB01356,Bipolar Disorder,IMPA2
DB01356,Bipolar Disorder,ZFYVE1
DB01356,Bipolar Disorder,AQP2
DB01356,Bipolar Disorder,PIN1
DB01356,Bipolar Disorder,RELA
DB01593,Eating Disorders,RELA
DB01356,Bipolar Disorder,INPP1
DB01356,Bipolar Disorder,CDK5
DB08842,Bipolar Disorder,CDK5
DB01356,Bipolar Disorder,NR4A2
DB05232,Substance Use Disorders,NR4A2
DB01356,Bipolar Disorder,IMPA1
DB01356,Bipolar Disorder,MAP3K8
DB01356,Bipolar Disorder,DNAJC5
DB01356,Bipolar Disorder,PON1
DB01356,Bipolar Disorder,BCL2
DB01440,Major Depressive Disorder,SLC52A2
DB01440,Major Depressive Disorder,GABRB1
DB01454,Anxiety Disorder,ALDH2
DB01454,Anxiety Disorder,ATG5
DB01577,Attention Deficit Hyperactivity Disorder,NFKB1
DB01593,Eating Disorders,NFKB1
DB01577,Attention Deficit Hyperactivity Disorder,SLC18A1
DB01592,Eating Disorders,ALKBH2
DB01592,Eating Disorders,CDKN2A
DB01592,Eating Disorders,CP
DB01592,Eating Disorders,HBB
DB01592,Eating Disorders,LIG3
DB01592,Eating Disorders,PNMT
DB01592,Eating Disorders,ACMSD
DB01593,Eating Disorders,ACMSD
DB01592,Eating Disorders,G6PD
DB01708,Eating Disorders,G6PD
DB01592,Eating Disorders,ALKBH3
DB01592,Eating Disorders,UROD
DB01592,Eating Disorders,MAPK7
DB01593,Eating Disorders,PTPN1
DB01593,Eating Disorders,CDIPT
DB01593,Eating Disorders,PDE4A
DB08811,Anxiety Disorder,PDE4A
DB01593,Eating Disorders,SLC30A2
DB01593,Eating Disorders,C1QBP
DB01593,Eating Disorders,HAAO
DB01593,Eating Disorders,HSD11B2
DB01593,Eating Disorders,CLPP
DB01593,Eating Disorders,PRDX4
DB01593,Eating Disorders,FOXH1
DB01593,Eating Disorders,STAT4
DB01593,Eating Disorders,HRG
DB01593,Eating Disorders,PTS
DB01593,Eating Disorders,OTC
DB01593,Eating Disorders,KLK8
DB01593,Eating Disorders,MYB
DB01593,Eating Disorders,TPO
DB01593,Eating Disorders,SLC15A1
DB01593,Eating Disorders,GLRA1
DB01593,Eating Disorders,ZACN
DB01593,Eating Disorders,MTF1
DB01593,Eating Disorders,ETV4
DB01593,Eating Disorders,CUX1
DB01606,Eating Disorders,RNF123
DB01708,Eating Disorders,CRISP3
DB01708,Eating Disorders,TNFRSF11B
DB01708,Eating Disorders,CCR2
DB01708,Eating Disorders,TXNIP
DB01708,Eating Disorders,NR1I3
DB01708,Eating Disorders,H6PD
DB01708,Eating Disorders,IMMT
DB04842,Schizophrenia,CACNG1
DB04864,Alzheimer’s Disease,AMY2A
DB04872,Major Depressive Disorder,TACR3
DB05232,Substance Use Disorders,LGI1
DB05232,Substance Use Disorders,CACNA1I
DB05232,Substance Use Disorders,GRP
DB05232,Substance Use Disorders,SENP1
DB05232,Substance Use Disorders,NFKBIZ
DB05232,Substance Use Disorders,ASIC1
DB05289,Alzheimer’s Disease,ALDH3A2
DB05289,Alzheimer’s Disease,FAAH
DB05708,Alzheimer’s Disease,TLR10
DB05708,Alzheimer’s Disease,TLR6
DB05708,Alzheimer’s Disease,TLR1
DB06594,Major Depressive Disorder,GPR50
DB08811,Anxiety Disorder,PDE2A
DB08811,Anxiety Disorder,PDE10A
DB08811,Anxiety Disorder,PDE3A
DB08838,Anxiety Disorder,NISCH
DB08838,Anxiety Disorder,CHRNA1
DB08838,Anxiety Disorder,CACNA1B
DB08838,Anxiety Disorder,ASIC3
DB08912,Eating Disorders,BRAF
DB08912,Eating Disorders,NEK11
DB08912,Eating Disorders,SIK1
DB08912,Eating Disorders,LIMK1
